,Navn,Stasjon,Tid(norsk normaltid),Lufttemperatur
3897,Sunndalsøra Iii,SN63420,2012-08-21 05:45:00,14.7
3898,Sunndalsøra Iii,SN63420,2012-08-21 06:15:00,14.2
3899,Sunndalsøra Iii,SN63420,2012-08-21 06:45:00,14.6
3900,Sunndalsøra Iii,SN63420,2012-08-21 07:15:00,14.9
3901,Sunndalsøra Iii,SN63420,2012-08-21 07:45:00,14.6
3902,Sunndalsøra Iii,SN63420,2012-08-21 08:15:00,14.2
3903,Sunndalsøra Iii,SN63420,2012-08-21 08:45:00,14.2
3904,Sunndalsøra Iii,SN63420,2012-08-21 09:15:00,14.3
3905,Sunndalsøra Iii,SN63420,2012-08-21 09:45:00,14.2
3906,Sunndalsøra Iii,SN63420,2012-08-21 10:15:00,14.1
3907,Sunndalsøra Iii,SN63420,2012-08-21 10:45:00,14.1
3908,Sunndalsøra Iii,SN63420,2012-08-21 11:15:00,14.1
3909,Sunndalsøra Iii,SN63420,2012-08-21 11:45:00,14.6
3910,Sunndalsøra Iii,SN63420,2012-08-21 12:15:00,15.2
3911,Sunndalsøra Iii,SN63420,2012-08-21 12:45:00,14.8
3912,Sunndalsøra Iii,SN63420,2012-08-21 13:15:00,14.4
3913,Sunndalsøra Iii,SN63420,2012-08-21 13:45:00,14.6
3914,Sunndalsøra Iii,SN63420,2012-08-21 14:15:00,14.8
3915,Sunndalsøra Iii,SN63420,2012-08-21 14:45:00,15.4
3916,Sunndalsøra Iii,SN63420,2012-08-21 15:15:00,15.9
3917,Sunndalsøra Iii,SN63420,2012-08-21 15:45:00,15.9
3918,Sunndalsøra Iii,SN63420,2012-08-21 16:15:00,16
3919,Sunndalsøra Iii,SN63420,2012-08-21 16:45:00,15.6
3920,Sunndalsøra Iii,SN63420,2012-08-21 17:15:00,15.1
3921,Sunndalsøra Iii,SN63420,2012-08-21 17:45:00,14.9
3922,Sunndalsøra Iii,SN63420,2012-08-21 18:15:00,14.7
3923,Sunndalsøra Iii,SN63420,2012-08-21 18:45:00,14.9
3924,Sunndalsøra Iii,SN63420,2012-08-21 19:15:00,15.1
3925,Sunndalsøra Iii,SN63420,2012-08-21 19:45:00,15.2
3926,Sunndalsøra Iii,SN63420,2012-08-21 20:15:00,15.3
3927,Sunndalsøra Iii,SN63420,2012-08-21 20:45:00,15.2
3928,Sunndalsøra Iii,SN63420,2012-08-21 21:15:00,15
3929,Sunndalsøra Iii,SN63420,2012-08-21 21:45:00,14.8
3930,Sunndalsøra Iii,SN63420,2012-08-21 22:15:00,14.7
3931,Sunndalsøra Iii,SN63420,2012-08-21 22:45:00,14.1
3932,Sunndalsøra Iii,SN63420,2012-08-21 23:15:00,13.6
3933,Sunndalsøra Iii,SN63420,2012-08-21 23:45:00,13.2
3934,Sunndalsøra Iii,SN63420,2012-08-22 00:15:00,12.9
3935,Sunndalsøra Iii,SN63420,2012-08-22 00:45:00,12.6
3936,Sunndalsøra Iii,SN63420,2012-08-22 01:15:00,12.3
3937,Sunndalsøra Iii,SN63420,2012-08-22 01:45:00,12.1
3938,Sunndalsøra Iii,SN63420,2012-08-22 02:15:00,11.9
3939,Sunndalsøra Iii,SN63420,2012-08-22 02:45:00,11.9
3940,Sunndalsøra Iii,SN63420,2012-08-22 03:15:00,11.9
3941,Sunndalsøra Iii,SN63420,2012-08-22 03:45:00,12.1
3942,Sunndalsøra Iii,SN63420,2012-08-22 04:15:00,12.2
3943,Sunndalsøra Iii,SN63420,2012-08-22 04:45:00,11.9
3944,Sunndalsøra Iii,SN63420,2012-08-22 05:15:00,11.7
3945,Sunndalsøra Iii,SN63420,2012-08-22 05:45:00,11.9
3946,Sunndalsøra Iii,SN63420,2012-08-22 06:15:00,12.1
3947,Sunndalsøra Iii,SN63420,2012-08-22 06:45:00,12.3
3948,Sunndalsøra Iii,SN63420,2012-08-22 07:15:00,12.5
3949,Sunndalsøra Iii,SN63420,2012-08-22 07:45:00,13.0
3950,Sunndalsøra Iii,SN63420,2012-08-22 08:15:00,13.5
3951,Sunndalsøra Iii,SN63420,2012-08-22 08:45:00,13.9
3952,Sunndalsøra Iii,SN63420,2012-08-22 09:15:00,14.4
3953,Sunndalsøra Iii,SN63420,2012-08-22 09:45:00,14.4
3954,Sunndalsøra Iii,SN63420,2012-08-22 10:15:00,14.3
3955,Sunndalsøra Iii,SN63420,2012-08-22 10:45:00,14.7
3956,Sunndalsøra Iii,SN63420,2012-08-22 11:15:00,15
3957,Sunndalsøra Iii,SN63420,2012-08-22 11:45:00,15.4
3958,Sunndalsøra Iii,SN63420,2012-08-22 12:15:00,15.8
3959,Sunndalsøra Iii,SN63420,2012-08-22 12:45:00,15.9
3960,Sunndalsøra Iii,SN63420,2012-08-22 13:15:00,16
3961,Sunndalsøra Iii,SN63420,2012-08-22 13:45:00,16.1
3962,Sunndalsøra Iii,SN63420,2012-08-22 14:15:00,16.1
3963,Sunndalsøra Iii,SN63420,2012-08-22 14:45:00,16.2
3964,Sunndalsøra Iii,SN63420,2012-08-22 15:15:00,16.3
3965,Sunndalsøra Iii,SN63420,2012-08-22 15:45:00,16.3
3966,Sunndalsøra Iii,SN63420,2012-08-22 16:15:00,16.3
3967,Sunndalsøra Iii,SN63420,2012-08-22 16:45:00,16.2
3968,Sunndalsøra Iii,SN63420,2012-08-22 17:15:00,16.2
3969,Sunndalsøra Iii,SN63420,2012-08-22 17:45:00,15.8
3970,Sunndalsøra Iii,SN63420,2012-08-22 18:15:00,15.4
3971,Sunndalsøra Iii,SN63420,2012-08-22 18:45:00,15.2
3972,Sunndalsøra Iii,SN63420,2012-08-22 19:15:00,15.1
3973,Sunndalsøra Iii,SN63420,2012-08-22 19:45:00,14.9
3974,Sunndalsøra Iii,SN63420,2012-08-22 20:15:00,14.7
3975,Sunndalsøra Iii,SN63420,2012-08-22 20:45:00,14.6
3976,Sunndalsøra Iii,SN63420,2012-08-22 21:15:00,14.6
3977,Sunndalsøra Iii,SN63420,2012-08-22 21:45:00,14.4
3978,Sunndalsøra Iii,SN63420,2012-08-22 22:15:00,14.2
3979,Sunndalsøra Iii,SN63420,2012-08-22 22:45:00,14.1
3980,Sunndalsøra Iii,SN63420,2012-08-22 23:15:00,14
3981,Sunndalsøra Iii,SN63420,2012-08-22 23:45:00,13.8
3982,Sunndalsøra Iii,SN63420,2012-08-23 00:15:00,13.7
3983,Sunndalsøra Iii,SN63420,2012-08-23 00:45:00,13.7
3984,Sunndalsøra Iii,SN63420,2012-08-23 01:15:00,13.7
3985,Sunndalsøra Iii,SN63420,2012-08-23 01:45:00,13.7
3986,Sunndalsøra Iii,SN63420,2012-08-23 02:15:00,13.7
3987,Sunndalsøra Iii,SN63420,2012-08-23 02:45:00,13.6
3988,Sunndalsøra Iii,SN63420,2012-08-23 03:15:00,13.4
3989,Sunndalsøra Iii,SN63420,2012-08-23 03:45:00,13.3
3990,Sunndalsøra Iii,SN63420,2012-08-23 04:15:00,13.2
3991,Sunndalsøra Iii,SN63420,2012-08-23 04:45:00,12.8
3992,Sunndalsøra Iii,SN63420,2012-08-23 05:15:00,12.5
3993,Sunndalsøra Iii,SN63420,2012-08-23 05:45:00,12.3
3994,Sunndalsøra Iii,SN63420,2012-08-23 06:15:00,12.1
3995,Sunndalsøra Iii,SN63420,2012-08-23 06:45:00,12.1
3996,Sunndalsøra Iii,SN63420,2012-08-23 07:15:00,12.2
3997,Sunndalsøra Iii,SN63420,2012-08-23 07:45:00,12.2
3998,Sunndalsøra Iii,SN63420,2012-08-23 08:15:00,12.3
3999,Sunndalsøra Iii,SN63420,2012-08-23 08:45:00,12.2
4000,Sunndalsøra Iii,SN63420,2012-08-23 09:15:00,12
4001,Sunndalsøra Iii,SN63420,2012-08-23 09:45:00,11.7
4002,Sunndalsøra Iii,SN63420,2012-08-23 10:15:00,11.4
4003,Sunndalsøra Iii,SN63420,2012-08-23 10:45:00,11.9
4004,Sunndalsøra Iii,SN63420,2012-08-23 11:15:00,12.3
4005,Sunndalsøra Iii,SN63420,2012-08-23 11:45:00,12.2
4006,Sunndalsøra Iii,SN63420,2012-08-23 12:15:00,12.2
4007,Sunndalsøra Iii,SN63420,2012-08-23 12:45:00,12.6
4008,Sunndalsøra Iii,SN63420,2012-08-23 13:15:00,12.9
4009,Sunndalsøra Iii,SN63420,2012-08-23 13:45:00,12.9
4010,Sunndalsøra Iii,SN63420,2012-08-23 14:15:00,13
4011,Sunndalsøra Iii,SN63420,2012-08-23 14:45:00,12.9
4012,Sunndalsøra Iii,SN63420,2012-08-23 15:15:00,12.9
4013,Sunndalsøra Iii,SN63420,2012-08-23 15:45:00,12.9
4014,Sunndalsøra Iii,SN63420,2012-08-23 16:15:00,12.8
4015,Sunndalsøra Iii,SN63420,2012-08-23 16:45:00,13.0
4016,Sunndalsøra Iii,SN63420,2012-08-23 17:15:00,13.2
4017,Sunndalsøra Iii,SN63420,2012-08-23 17:45:00,13.1
4018,Sunndalsøra Iii,SN63420,2012-08-23 18:15:00,13
4019,Sunndalsøra Iii,SN63420,2012-08-23 18:45:00,13.1
4020,Sunndalsøra Iii,SN63420,2012-08-23 19:15:00,13.2
4021,Sunndalsøra Iii,SN63420,2012-08-23 19:45:00,12.9
4022,Sunndalsøra Iii,SN63420,2012-08-23 20:15:00,12.6
4023,Sunndalsøra Iii,SN63420,2012-08-23 20:45:00,12.7
4024,Sunndalsøra Iii,SN63420,2012-08-23 21:15:00,12.8
4025,Sunndalsøra Iii,SN63420,2012-08-23 21:45:00,12.4
4026,Sunndalsøra Iii,SN63420,2012-08-23 22:15:00,12.1
4027,Sunndalsøra Iii,SN63420,2012-08-23 22:45:00,12.0
4028,Sunndalsøra Iii,SN63420,2012-08-23 23:15:00,11.9
4029,Sunndalsøra Iii,SN63420,2012-08-23 23:45:00,11.4
4030,Sunndalsøra Iii,SN63420,2012-08-24 00:15:00,10.9
4031,Sunndalsøra Iii,SN63420,2012-08-24 00:45:00,10.7
4032,Sunndalsøra Iii,SN63420,2012-08-24 01:15:00,10.4
4033,Sunndalsøra Iii,SN63420,2012-08-24 01:45:00,10.4
4034,Sunndalsøra Iii,SN63420,2012-08-24 02:15:00,10.3
4035,Sunndalsøra Iii,SN63420,2012-08-24 02:45:00,10.2
4036,Sunndalsøra Iii,SN63420,2012-08-24 03:15:00,10
4037,Sunndalsøra Iii,SN63420,2012-08-24 03:45:00,9.9
4038,Sunndalsøra Iii,SN63420,2012-08-24 04:15:00,9.9
4039,Sunndalsøra Iii,SN63420,2012-08-24 04:45:00,9.9
4040,Sunndalsøra Iii,SN63420,2012-08-24 05:15:00,10
4041,Sunndalsøra Iii,SN63420,2012-08-24 05:45:00,9.8
4042,Sunndalsøra Iii,SN63420,2012-08-24 06:15:00,9.7
4043,Sunndalsøra Iii,SN63420,2012-08-24 06:45:00,9.8
4044,Sunndalsøra Iii,SN63420,2012-08-24 07:15:00,9.8
4045,Sunndalsøra Iii,SN63420,2012-08-24 07:45:00,9.9
4046,Sunndalsøra Iii,SN63420,2012-08-24 08:15:00,9.9
4047,Sunndalsøra Iii,SN63420,2012-08-24 08:45:00,10.0
4048,Sunndalsøra Iii,SN63420,2012-08-24 09:15:00,10.1
4049,Sunndalsøra Iii,SN63420,2012-08-24 09:45:00,10.3
4050,Sunndalsøra Iii,SN63420,2012-08-24 10:15:00,10.5
4051,Sunndalsøra Iii,SN63420,2012-08-24 10:45:00,10.8
4052,Sunndalsøra Iii,SN63420,2012-08-24 11:15:00,11.2
4053,Sunndalsøra Iii,SN63420,2012-08-24 11:45:00,11.5
4054,Sunndalsøra Iii,SN63420,2012-08-24 12:15:00,11.8
4055,Sunndalsøra Iii,SN63420,2012-08-24 12:45:00,12.1
4056,Sunndalsøra Iii,SN63420,2012-08-24 13:15:00,12.4
4057,Sunndalsøra Iii,SN63420,2012-08-24 13:45:00,12.9
4058,Sunndalsøra Iii,SN63420,2012-08-24 14:15:00,13.5
4059,Sunndalsøra Iii,SN63420,2012-08-24 14:45:00,13.9
4060,Sunndalsøra Iii,SN63420,2012-08-24 15:15:00,14.3
4061,Sunndalsøra Iii,SN63420,2012-08-24 15:45:00,14.9
4062,Sunndalsøra Iii,SN63420,2012-08-24 16:15:00,15.5
4063,Sunndalsøra Iii,SN63420,2012-08-24 16:45:00,15.6
4064,Sunndalsøra Iii,SN63420,2012-08-24 17:15:00,15.7
4065,Sunndalsøra Iii,SN63420,2012-08-24 17:45:00,15.7
4066,Sunndalsøra Iii,SN63420,2012-08-24 18:15:00,15.7
4067,Sunndalsøra Iii,SN63420,2012-08-24 18:45:00,15.2
4068,Sunndalsøra Iii,SN63420,2012-08-24 19:15:00,14.8
4069,Sunndalsøra Iii,SN63420,2012-08-24 19:45:00,14.6
4070,Sunndalsøra Iii,SN63420,2012-08-24 20:15:00,14.4
4071,Sunndalsøra Iii,SN63420,2012-08-24 20:45:00,14.2
4072,Sunndalsøra Iii,SN63420,2012-08-24 21:15:00,14
4073,Sunndalsøra Iii,SN63420,2012-08-24 21:45:00,13.4
4074,Sunndalsøra Iii,SN63420,2012-08-24 22:15:00,12.8
4075,Sunndalsøra Iii,SN63420,2012-08-24 22:45:00,12.4
4076,Sunndalsøra Iii,SN63420,2012-08-24 23:15:00,12.1
4077,Sunndalsøra Iii,SN63420,2012-08-24 23:45:00,11.8
4078,Sunndalsøra Iii,SN63420,2012-08-25 00:15:00,11.5
4079,Sunndalsøra Iii,SN63420,2012-08-25 00:45:00,11.4
4080,Sunndalsøra Iii,SN63420,2012-08-25 01:15:00,11.3
4081,Sunndalsøra Iii,SN63420,2012-08-25 01:45:00,10.9
4082,Sunndalsøra Iii,SN63420,2012-08-25 02:15:00,10.4
4083,Sunndalsøra Iii,SN63420,2012-08-25 02:45:00,11.2
4084,Sunndalsøra Iii,SN63420,2012-08-25 03:15:00,12
4085,Sunndalsøra Iii,SN63420,2012-08-25 03:45:00,11.8
4086,Sunndalsøra Iii,SN63420,2012-08-25 04:15:00,11.5
4087,Sunndalsøra Iii,SN63420,2012-08-25 04:45:00,11.4
4088,Sunndalsøra Iii,SN63420,2012-08-25 05:15:00,11.3
4089,Sunndalsøra Iii,SN63420,2012-08-25 05:45:00,11.2
4090,Sunndalsøra Iii,SN63420,2012-08-25 06:15:00,11
4091,Sunndalsøra Iii,SN63420,2012-08-25 06:45:00,10.8
4092,Sunndalsøra Iii,SN63420,2012-08-25 07:15:00,10.6
4093,Sunndalsøra Iii,SN63420,2012-08-25 07:45:00,12.1
4094,Sunndalsøra Iii,SN63420,2012-08-25 08:15:00,13.5
4095,Sunndalsøra Iii,SN63420,2012-08-25 08:45:00,14.1
4096,Sunndalsøra Iii,SN63420,2012-08-25 09:15:00,14.6
4097,Sunndalsøra Iii,SN63420,2012-08-25 09:45:00,14.3
4098,Sunndalsøra Iii,SN63420,2012-08-25 10:15:00,14
4099,Sunndalsøra Iii,SN63420,2012-08-25 10:45:00,14.9
4100,Sunndalsøra Iii,SN63420,2012-08-25 11:15:00,15.9
4101,Sunndalsøra Iii,SN63420,2012-08-25 11:45:00,15.2
4102,Sunndalsøra Iii,SN63420,2012-08-25 12:15:00,14.5
4103,Sunndalsøra Iii,SN63420,2012-08-25 12:45:00,14.8
4104,Sunndalsøra Iii,SN63420,2012-08-25 13:15:00,15
4105,Sunndalsøra Iii,SN63420,2012-08-25 13:45:00,15.7
4106,Sunndalsøra Iii,SN63420,2012-08-25 14:15:00,16.4
4107,Sunndalsøra Iii,SN63420,2012-08-25 14:45:00,16.5
4108,Sunndalsøra Iii,SN63420,2012-08-25 15:15:00,16.6
4109,Sunndalsøra Iii,SN63420,2012-08-25 15:45:00,16.5
4110,Sunndalsøra Iii,SN63420,2012-08-25 16:15:00,16.4
4111,Sunndalsøra Iii,SN63420,2012-08-25 16:45:00,15.4
4112,Sunndalsøra Iii,SN63420,2012-08-25 17:15:00,14.5
4113,Sunndalsøra Iii,SN63420,2012-08-25 17:45:00,14.4
4114,Sunndalsøra Iii,SN63420,2012-08-25 18:15:00,14.3
4115,Sunndalsøra Iii,SN63420,2012-08-25 18:45:00,14.2
4116,Sunndalsøra Iii,SN63420,2012-08-25 19:15:00,14
4117,Sunndalsøra Iii,SN63420,2012-08-25 19:45:00,13.6
4118,Sunndalsøra Iii,SN63420,2012-08-25 20:15:00,13.1
4119,Sunndalsøra Iii,SN63420,2012-08-25 20:45:00,12.9
4120,Sunndalsøra Iii,SN63420,2012-08-25 21:15:00,12.7
4121,Sunndalsøra Iii,SN63420,2012-08-25 21:45:00,12.3
4122,Sunndalsøra Iii,SN63420,2012-08-25 22:15:00,12
4123,Sunndalsøra Iii,SN63420,2012-08-25 22:45:00,11.9
4124,Sunndalsøra Iii,SN63420,2012-08-25 23:15:00,11.8
4125,Sunndalsøra Iii,SN63420,2012-08-25 23:45:00,11.7
4126,Sunndalsøra Iii,SN63420,2012-08-26 00:15:00,11.6
4127,Sunndalsøra Iii,SN63420,2012-08-26 00:45:00,11.8
4128,Sunndalsøra Iii,SN63420,2012-08-26 01:15:00,12.1
4129,Sunndalsøra Iii,SN63420,2012-08-26 01:45:00,11.6
4130,Sunndalsøra Iii,SN63420,2012-08-26 02:15:00,11.1
4131,Sunndalsøra Iii,SN63420,2012-08-26 02:45:00,11.1
4132,Sunndalsøra Iii,SN63420,2012-08-26 03:15:00,11.1
4133,Sunndalsøra Iii,SN63420,2012-08-26 03:45:00,11.1
4134,Sunndalsøra Iii,SN63420,2012-08-26 04:15:00,11
4135,Sunndalsøra Iii,SN63420,2012-08-26 04:45:00,10.5
4136,Sunndalsøra Iii,SN63420,2012-08-26 05:15:00,10
4137,Sunndalsøra Iii,SN63420,2012-08-26 05:45:00,9.8
4138,Sunndalsøra Iii,SN63420,2012-08-26 06:15:00,9.7
4139,Sunndalsøra Iii,SN63420,2012-08-26 06:45:00,9.8
4140,Sunndalsøra Iii,SN63420,2012-08-26 07:15:00,9.8
4141,Sunndalsøra Iii,SN63420,2012-08-26 07:45:00,9.8
4142,Sunndalsøra Iii,SN63420,2012-08-26 08:15:00,9.8
4143,Sunndalsøra Iii,SN63420,2012-08-26 08:45:00,9.9
4144,Sunndalsøra Iii,SN63420,2012-08-26 09:15:00,10
4145,Sunndalsøra Iii,SN63420,2012-08-26 09:45:00,10.3
4146,Sunndalsøra Iii,SN63420,2012-08-26 10:15:00,10.6
4147,Sunndalsøra Iii,SN63420,2012-08-26 10:45:00,10.8
4148,Sunndalsøra Iii,SN63420,2012-08-26 11:15:00,11
4149,Sunndalsøra Iii,SN63420,2012-08-26 11:45:00,11.2
4150,Sunndalsøra Iii,SN63420,2012-08-26 12:15:00,11.5
4151,Sunndalsøra Iii,SN63420,2012-08-26 12:45:00,11.6
4152,Sunndalsøra Iii,SN63420,2012-08-26 13:15:00,11.6
4153,Sunndalsøra Iii,SN63420,2012-08-26 13:45:00,11.7
4154,Sunndalsøra Iii,SN63420,2012-08-26 14:15:00,11.8
4155,Sunndalsøra Iii,SN63420,2012-08-26 14:45:00,11.9
4156,Sunndalsøra Iii,SN63420,2012-08-26 15:15:00,11.9
4157,Sunndalsøra Iii,SN63420,2012-08-26 15:45:00,12.1
4158,Sunndalsøra Iii,SN63420,2012-08-26 16:15:00,12.3
4159,Sunndalsøra Iii,SN63420,2012-08-26 16:45:00,11.9
4160,Sunndalsøra Iii,SN63420,2012-08-26 17:15:00,11.4
4161,Sunndalsøra Iii,SN63420,2012-08-26 17:45:00,11.1
4162,Sunndalsøra Iii,SN63420,2012-08-26 18:15:00,10.8
4163,Sunndalsøra Iii,SN63420,2012-08-26 18:45:00,10.7
4164,Sunndalsøra Iii,SN63420,2012-08-26 19:15:00,10.5
4165,Sunndalsøra Iii,SN63420,2012-08-26 19:45:00,10.7
4166,Sunndalsøra Iii,SN63420,2012-08-26 20:15:00,10.9
4167,Sunndalsøra Iii,SN63420,2012-08-26 20:45:00,10.8
4168,Sunndalsøra Iii,SN63420,2012-08-26 21:15:00,10.6
4169,Sunndalsøra Iii,SN63420,2012-08-26 21:45:00,10.3
4170,Sunndalsøra Iii,SN63420,2012-08-26 22:15:00,10
4171,Sunndalsøra Iii,SN63420,2012-08-26 22:45:00,9.9
4172,Sunndalsøra Iii,SN63420,2012-08-26 23:15:00,9.8
4173,Sunndalsøra Iii,SN63420,2012-08-26 23:45:00,9.2
4174,Sunndalsøra Iii,SN63420,2012-08-27 00:15:00,8.7
4175,Sunndalsøra Iii,SN63420,2012-08-27 00:45:00,8.6
4176,Sunndalsøra Iii,SN63420,2012-08-27 01:15:00,8.5
4177,Sunndalsøra Iii,SN63420,2012-08-27 01:45:00,8.4
4178,Sunndalsøra Iii,SN63420,2012-08-27 02:15:00,8.3
4179,Sunndalsøra Iii,SN63420,2012-08-27 02:45:00,8.2
4180,Sunndalsøra Iii,SN63420,2012-08-27 03:15:00,8.2
4181,Sunndalsøra Iii,SN63420,2012-08-27 03:45:00,7.9
4182,Sunndalsøra Iii,SN63420,2012-08-27 04:15:00,7.6
4183,Sunndalsøra Iii,SN63420,2012-08-27 04:45:00,7.4
4184,Sunndalsøra Iii,SN63420,2012-08-27 05:15:00,7.3
4185,Sunndalsøra Iii,SN63420,2012-08-27 05:45:00,7.1
4186,Sunndalsøra Iii,SN63420,2012-08-27 06:15:00,6.9
4187,Sunndalsøra Iii,SN63420,2012-08-27 06:45:00,6.8
4188,Sunndalsøra Iii,SN63420,2012-08-27 07:15:00,6.8
4189,Sunndalsøra Iii,SN63420,2012-08-27 07:45:00,6.8
4190,Sunndalsøra Iii,SN63420,2012-08-27 08:15:00,6.8
4191,Sunndalsøra Iii,SN63420,2012-08-27 08:45:00,6.9
4192,Sunndalsøra Iii,SN63420,2012-08-27 09:15:00,7
4193,Sunndalsøra Iii,SN63420,2012-08-27 09:45:00,7.8
4194,Sunndalsøra Iii,SN63420,2012-08-27 10:15:00,8.5
4195,Sunndalsøra Iii,SN63420,2012-08-27 10:45:00,9.9
4196,Sunndalsøra Iii,SN63420,2012-08-27 11:15:00,11.4
4197,Sunndalsøra Iii,SN63420,2012-08-27 11:45:00,11.9
4198,Sunndalsøra Iii,SN63420,2012-08-27 12:15:00,12.3
4199,Sunndalsøra Iii,SN63420,2012-08-27 12:45:00,12.9
4200,Sunndalsøra Iii,SN63420,2012-08-27 13:15:00,13.4
4201,Sunndalsøra Iii,SN63420,2012-08-27 13:45:00,13.0
4202,Sunndalsøra Iii,SN63420,2012-08-27 14:15:00,12.6
4203,Sunndalsøra Iii,SN63420,2012-08-27 14:45:00,13.2
4204,Sunndalsøra Iii,SN63420,2012-08-27 15:15:00,13.9
4205,Sunndalsøra Iii,SN63420,2012-08-27 15:45:00,14.2
4206,Sunndalsøra Iii,SN63420,2012-08-27 16:15:00,14.4
4207,Sunndalsøra Iii,SN63420,2012-08-27 16:45:00,14.7
4208,Sunndalsøra Iii,SN63420,2012-08-27 17:15:00,15
4209,Sunndalsøra Iii,SN63420,2012-08-27 17:45:00,14.9
4210,Sunndalsøra Iii,SN63420,2012-08-27 18:15:00,14.8
4211,Sunndalsøra Iii,SN63420,2012-08-27 18:45:00,14.4
4212,Sunndalsøra Iii,SN63420,2012-08-27 19:15:00,13.9
4213,Sunndalsøra Iii,SN63420,2012-08-27 19:45:00,12.9
4214,Sunndalsøra Iii,SN63420,2012-08-27 20:15:00,11.9
4215,Sunndalsøra Iii,SN63420,2012-08-27 20:45:00,11.6
4216,Sunndalsøra Iii,SN63420,2012-08-27 21:15:00,11.2
4217,Sunndalsøra Iii,SN63420,2012-08-27 21:45:00,10.2
4218,Sunndalsøra Iii,SN63420,2012-08-27 22:15:00,9.2
4219,Sunndalsøra Iii,SN63420,2012-08-27 22:45:00,10.8
4220,Sunndalsøra Iii,SN63420,2012-08-27 23:15:00,12.5
4221,Sunndalsøra Iii,SN63420,2012-08-27 23:45:00,12.3
4222,Sunndalsøra Iii,SN63420,2012-08-28 00:15:00,12.1
4223,Sunndalsøra Iii,SN63420,2012-08-28 00:45:00,11.8
4224,Sunndalsøra Iii,SN63420,2012-08-28 01:15:00,11.6
4225,Sunndalsøra Iii,SN63420,2012-08-28 01:45:00,11.8
4226,Sunndalsøra Iii,SN63420,2012-08-28 02:15:00,11.9
4227,Sunndalsøra Iii,SN63420,2012-08-28 02:45:00,11.9
4228,Sunndalsøra Iii,SN63420,2012-08-28 03:15:00,11.8
4229,Sunndalsøra Iii,SN63420,2012-08-28 03:45:00,12.2
4230,Sunndalsøra Iii,SN63420,2012-08-28 04:15:00,12.5
4231,Sunndalsøra Iii,SN63420,2012-08-28 04:45:00,13.2
4232,Sunndalsøra Iii,SN63420,2012-08-28 05:15:00,13.9
4233,Sunndalsøra Iii,SN63420,2012-08-28 05:45:00,14.9
4234,Sunndalsøra Iii,SN63420,2012-08-28 06:15:00,16
4235,Sunndalsøra Iii,SN63420,2012-08-28 06:45:00,15.9
4236,Sunndalsøra Iii,SN63420,2012-08-28 07:15:00,15.9
4237,Sunndalsøra Iii,SN63420,2012-08-28 07:45:00,15.9
4238,Sunndalsøra Iii,SN63420,2012-08-28 08:15:00,15.9
4239,Sunndalsøra Iii,SN63420,2012-08-28 08:45:00,16.1
4240,Sunndalsøra Iii,SN63420,2012-08-28 09:15:00,16.2
4241,Sunndalsøra Iii,SN63420,2012-08-28 09:45:00,16.8
4242,Sunndalsøra Iii,SN63420,2012-08-28 10:15:00,17.3
4243,Sunndalsøra Iii,SN63420,2012-08-28 10:45:00,18.3
4244,Sunndalsøra Iii,SN63420,2012-08-28 11:15:00,19.3
4245,Sunndalsøra Iii,SN63420,2012-08-28 11:45:00,19.1
4246,Sunndalsøra Iii,SN63420,2012-08-28 12:15:00,19
4247,Sunndalsøra Iii,SN63420,2012-08-28 12:45:00,19.2
4248,Sunndalsøra Iii,SN63420,2012-08-28 13:15:00,19.5
4249,Sunndalsøra Iii,SN63420,2012-08-28 13:45:00,19.4
4250,Sunndalsøra Iii,SN63420,2012-08-28 14:15:00,19.3
4251,Sunndalsøra Iii,SN63420,2012-08-28 14:45:00,19.2
4252,Sunndalsøra Iii,SN63420,2012-08-28 15:15:00,19.1
4253,Sunndalsøra Iii,SN63420,2012-08-28 15:45:00,19.1
4254,Sunndalsøra Iii,SN63420,2012-08-28 16:15:00,19.1
4255,Sunndalsøra Iii,SN63420,2012-08-28 16:45:00,19.2
4256,Sunndalsøra Iii,SN63420,2012-08-28 17:15:00,19.4
4257,Sunndalsøra Iii,SN63420,2012-08-28 17:45:00,19.1
4258,Sunndalsøra Iii,SN63420,2012-08-28 18:15:00,18.8
4259,Sunndalsøra Iii,SN63420,2012-08-28 18:45:00,18.4
4260,Sunndalsøra Iii,SN63420,2012-08-28 19:15:00,18
4261,Sunndalsøra Iii,SN63420,2012-08-28 19:45:00,17.6
4262,Sunndalsøra Iii,SN63420,2012-08-28 20:15:00,17.3
4263,Sunndalsøra Iii,SN63420,2012-08-28 20:45:00,17.6
4264,Sunndalsøra Iii,SN63420,2012-08-28 21:15:00,17.8
4265,Sunndalsøra Iii,SN63420,2012-08-28 21:45:00,16.5
4266,Sunndalsøra Iii,SN63420,2012-08-28 22:15:00,15.2
4267,Sunndalsøra Iii,SN63420,2012-08-28 22:45:00,16.1
4268,Sunndalsøra Iii,SN63420,2012-08-28 23:15:00,17
4269,Sunndalsøra Iii,SN63420,2012-08-28 23:45:00,16.5
4270,Sunndalsøra Iii,SN63420,2012-08-29 00:15:00,16
4271,Sunndalsøra Iii,SN63420,2012-08-29 00:45:00,16.6
4272,Sunndalsøra Iii,SN63420,2012-08-29 01:15:00,17.2
4273,Sunndalsøra Iii,SN63420,2012-08-29 01:45:00,16.8
4274,Sunndalsøra Iii,SN63420,2012-08-29 02:15:00,16.4
4275,Sunndalsøra Iii,SN63420,2012-08-29 02:45:00,16.1
