Date,Time,TTF,Lat,Long,2D3D,Alt,DOP,SVs,FOM,X,Y,Temp,Bat,Status,SCap,GPS,GSM
2015-06-15,13:45:00,30,62.885823,8.225948,3D,294,2.9,4,0.0,0.0,0.0,11.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,14:15:00,30,62.885938,8.227177,3D,428,2.3,4,0.0,0.0,0.0,15.0,615.0,1000010.0,0.0,1.0,0.0
2015-06-15,14:45:00,45,62.885567,8.22616,3D,360,3.0,4,0.0,0.0,0.0,16.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,15:15:00,30,62.88564,8.226527,3D,361,3.0,4,0.0,0.0,0.0,18.0,616.0,1000010.0,720.0,1.0,11111111.0
2015-06-15,15:45:00,43,62.885302,8.225163,3D,356,1.4,4,0.0,15.0,7.0,9.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,16:15:00,45,62.885432,8.2259,3D,295,6.9,5,0.0,16.0,7.0,7.0,611.0,1000010.0,0.0,1.0,0.0
2015-06-15,16:45:00,30,62.885762,8.226803,3D,356,2.2,5,0.0,10.0,2.0,8.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,17:15:00,30,62.885655,8.226595,3D,349,2.6,4,0.0,0.0,0.0,8.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,17:45:00,30,62.885543,8.22669,3D,360,2.8,4,0.0,0.0,0.0,14.0,614.0,1000010.0,720.0,1.0,11111111.0
2015-06-15,18:15:00,43,62.885622,8.226857,3D,353,1.4,6,0.0,16.0,7.0,12.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,18:45:00,30,62.885482,8.226032,3D,335,1.3,6,0.0,7.0,2.0,6.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,19:15:00,30,62.885703,8.226688,3D,318,1.8,4,0.0,0.0,0.0,8.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,19:45:00,37,62.885593,8.226712,3D,343,2.5,4,0.0,2.0,7.0,12.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-15,20:15:00,44,62.885542,8.22663,3D,355,3.9,6,0.0,0.0,0.0,14.0,613.0,1000010.0,720.0,1.0,11111111.0
2015-06-15,20:45:00,30,62.885397,8.226638,3D,336,2.1,6,0.0,10.0,3.0,8.0,615.0,1000010.0,0.0,1.0,0.0
2015-06-15,21:15:00,30,62.88528,8.224728,3D,306,1.7,5,0.0,0.0,0.0,10.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,21:45:00,30,62.885522,8.225382,3D,340,1.8,5,0.0,11.0,7.0,9.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,22:15:00,43,62.885623,8.224908,3D,330,1.2,6,0.0,7.0,3.0,6.0,611.0,1000010.0,0.0,1.0,0.0
2015-06-15,22:45:00,30,62.885398,8.225173,3D,309,4.6,4,0.0,0.0,0.0,10.0,613.0,1000010.0,716.0,1.0,11111111.0
2015-06-15,23:15:00,43,62.885418,8.224958,3D,340,2.0,5,0.0,0.0,0.0,14.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-15,23:45:00,30,62.885487,8.225032,3D,346,2.6,5,0.0,0.0,0.0,14.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-16,00:15:00,38,62.885305,8.224912,3D,366,3.1,5,0.0,0.0,0.0,15.0,615.0,1000010.0,0.0,1.0,0.0
2015-06-16,00:45:00,30,62.885687,8.225127,3D,324,4.4,4,0.0,2.0,1.0,14.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-16,01:15:00,43,62.885532,8.225195,3D,319,1.7,6,0.0,0.0,0.0,15.0,614.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,01:45:00,30,62.885517,8.226168,3D,344,3.1,5,0.0,12.0,2.0,14.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-16,02:15:00,30,62.885657,8.226425,3D,336,2.8,5,0.0,17.0,3.0,6.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,02:45:00,30,62.885588,8.226597,3D,322,3.6,4,0.0,16.0,9.0,5.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-16,03:15:00,30,62.886348,8.22575,3D,294,5.0,4,0.0,0.0,0.0,6.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-16,03:45:00,43,62.885757,8.226382,3D,336,1.6,7,0.0,0.0,0.0,11.0,611.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,04:15:00,30,62.885813,8.226322,3D,344,2.2,6,0.0,0.0,0.0,12.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-16,04:45:00,30,62.885812,8.226317,3D,339,2.4,5,0.0,1.0,2.0,13.0,615.0,1000010.0,0.0,1.0,0.0
2015-06-16,05:15:00,30,62.885745,8.226463,3D,334,2.1,5,0.0,1.0,0.0,15.0,616.0,1000010.0,0.0,1.0,0.0
2015-06-16,05:45:00,42,62.885897,8.227043,3D,346,1.6,4,0.0,15.0,3.0,9.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,06:15:00,42,62.886732,8.230628,3D,376,1.5,6,0.0,24.0,7.0,8.0,611.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,06:45:00,30,62.88715,8.232698,3D,406,1.5,6,0.0,9.0,5.0,8.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,07:15:00,30,62.886832,8.231157,3D,391,1.7,5,0.0,6.0,2.0,8.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,07:45:00,30,62.886625,8.229965,3D,379,2.8,4,0.0,5.0,3.0,11.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-16,08:15:00,44,62.886702,8.230372,3D,389,2.0,4,0.0,0.0,0.0,12.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-16,08:45:00,43,62.886788,8.230452,3D,388,1.2,5,0.0,0.0,0.0,16.0,613.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,09:15:00,30,62.886907,8.231538,3D,390,1.1,5,0.0,11.0,4.0,15.0,615.0,1000010.0,0.0,1.0,0.0
2015-06-16,09:45:00,40,62.887527,8.233958,3D,422,1.0,6,0.0,18.0,9.0,11.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-16,10:15:00,30,62.887955,8.23522,3D,425,1.2,5,0.0,8.0,6.0,9.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-16,10:45:00,67,62.888188,8.235633,3D,437,1.8,5,0.0,0.0,0.0,11.0,610.0,1000010.0,0.0,1.0,0.0
2015-06-16,11:15:00,30,62.888448,8.234752,3D,431,1.8,4,0.0,12.0,2.0,12.0,613.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,11:45:00,30,62.887843,8.23354,3D,475,1.6,4,0.0,13.0,6.0,10.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,12:15:00,43,62.888078,8.233358,3D,420,2.0,5,0.0,0.0,1.0,17.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-16,12:45:00,30,62.888035,8.233625,3D,419,1.3,6,0.0,0.0,0.0,19.0,617.0,1000010.0,0.0,1.0,0.0
2015-06-16,13:15:00,30,62.88796,8.233857,3D,400,1.9,5,0.0,0.0,0.0,20.0,617.0,1000010.0,0.0,1.0,0.0
2015-06-16,13:45:00,42,62.88825,8.233597,3D,392,2.7,4,0.0,22.0,4.0,16.0,614.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,14:15:00,30,62.888645,8.233843,3D,413,6.1,4,0.0,2.0,1.0,12.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,14:45:00,44,62.888667,8.234312,3D,443,2.9,4,0.0,7.0,3.0,13.0,612.0,1000010.0,0.0,1.0,0.0
2015-06-16,15:15:00,41,62.889153,8.240392,3D,465,1.0,7,0.0,1.0,0.0,14.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,15:45:00,30,62.889088,8.239882,3D,466,1.2,6,0.0,0.0,0.0,15.0,615.0,1000010.0,0.0,1.0,0.0
2015-06-16,16:15:00,30,62.88898,8.239675,3D,430,1.5,5,0.0,0.0,0.0,18.0,616.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,16:45:00,30,62.88919,8.239888,3D,472,1.4,5,0.0,0.0,3.0,19.0,617.0,1000010.0,0.0,1.0,0.0
2015-06-16,17:15:00,30,62.889133,8.239717,3D,484,2.7,4,0.0,11.0,6.0,16.0,617.0,1000010.0,0.0,1.0,0.0
2015-06-16,17:45:00,42,62.889312,8.240442,3D,469,1.4,6,0.0,19.0,0.0,12.0,613.0,1000010.0,0.0,1.0,0.0
2015-06-16,18:15:00,30,62.891675,8.244127,3D,508,1.3,6,0.0,0.0,0.0,12.0,614.0,1000010.0,0.0,1.0,0.0
2015-06-16,18:45:00,30,62.891992,8.245032,3D,501,1.6,5,0.0,3.0,0.0,10.0,613.0,1000010.0,720.0,1.0,11111111.0
2015-06-16,19:15:00,30,62.892038,8.245663,3D,499,1.9,5,0.0,0.0,0.0,12.0,613.0,1000010.0,0.0,1.0,0.0
